Date,EWATR_14,EWATR_25,EWATR_50,EWATR_100,EWATR_250,EWATR_500
1991-12-17,29.9149030248,29.6801409966,28.0639823701,26.2197328554,25.2340559756,24.9849825456
1991-12-16,32.7325804132,31.186819413,28.7359816506,26.5150809939,25.3435664653,25.0386297703
1991-12-13,32.2299004768,30.7857210307,28.4394911057,26.3234664685,25.2579726217,24.9946964226
1991-12-12,30.1268082424,29.5261977833,27.7268172733,25.9279809426,25.092173205,24.9109076307
1991-12-11,31.0078556643,29.9533809319,27.8626057334,25.9588492445,25.0977328291,24.9129553567
1991-12-10,32.1167565358,30.4661626762,28.0284263756,26.0024623605,25.108156386,24.9174160996
1991-12-09,32.0424113874,30.2883428992,27.8418315338,25.8691787719,25.0479809353,24.8866241802
1991-12-06,31.079705447,29.6207048075,27.4149675147,25.6180510703,24.9415390151,24.8328631549
1991-12-05,30.1842755158,29.0140968748,27.0278233317,25.3901329101,24.8454871196,24.7844978769
1991-12-04,31.3049332874,29.5236049477,27.1963059166,25.4404386255,24.8611135222,24.7920509746
1991-12-03,29.9672307163,28.6505720267,26.6737061581,25.1463060724,24.7395160404,24.7310972711
1991-12-02,29.5775739034,28.3297863622,26.4358982462,24.9977465991,24.6771828359,24.6999593844
1991-11-29,28.9587391193,27.8906018924,26.1434859297,24.8239637022,24.6055136218,24.664287879
1991-11-28,28.7370066761,27.6814853834,25.9697506615,24.7113165042,24.5589715625,24.6412990528
1991-11-27,28.9427000109,27.7049424987,25.9113731375,24.6569996659,24.536152057,24.6302421352
1991-11-26,29.1800384741,27.7303543736,25.8506128574,24.6015855178,24.5131492622,24.6191409013
1991-11-25,29.8231213163,27.9578839048,25.8853317496,24.5935367403,24.5092388146,24.6176144119
1991-11-22,30.2266784419,28.0210408968,25.831671821,24.5408809169,24.4876262749,24.6072641691
1991-11-21,31.9230905099,28.7561276382,26.1023523035,24.6487775011,24.5300971687,24.6289365705
1991-11-20,33.3727967422,29.2774716081,26.2493870914,24.6921871476,24.54640317,24.6374693824
1991-11-19,28.2147654717,26.1422609087,24.5901784012,23.8395040597,24.2062136373,24.4680804822
1991-11-18,22.8631909289,23.0707826511,23.0224305809,23.0483829295,23.8946169597,24.313643931
1991-11-15,23.7959895334,23.5933478721,23.2764073393,23.1746128877,23.9516018348,24.3437587363
1991-11-14,23.9646033078,23.6677935281,23.2999341694,23.1842010269,23.9616548616,24.3503469477
1991-11-13,23.0514653551,23.1484429887,23.0305437274,23.0485283203,23.9139573103,24.3281038493
1991-11-12,22.6901523328,22.9608132378,22.9338312264,23.001023842,23.9020212244,24.3238076723
1991-11-11,23.3040219225,23.3158810076,23.1066406643,23.0879132125,23.9438045275,24.3463479837
1991-11-08,22.6584868336,22.9672044249,22.927319875,22.9987801461,23.9152407084,24.3337080958
1991-11-07,23.544407885,23.4728047937,23.1733329312,23.1219878258,23.9715880233,24.363502517
1991-11-06,24.5512398673,24.0122051931,23.4253057039,23.2456643475,24.0275847143,24.3930155532
1991-11-05,25.4514306161,24.4548889592,23.6181753244,23.3374959505,24.0703765594,24.4158332508
1991-11-04,25.4285737878,24.3594630392,23.5372845214,23.291788798,24.0580904273,24.4110870915
1991-11-01,25.9560466782,24.5560849591,23.6000308283,23.3178855414,24.0746212741,24.4207507672
1991-10-31,26.0877461672,24.5107587057,23.5388075969,23.2818832291,24.0663853004,24.4180283254
1991-10-30,25.9781686544,24.3199885978,23.4056977028,23.210810163,24.0444285558,24.4084813447
1991-10-29,25.4825022936,23.913320981,23.1691955683,23.089816429,24.0030183434,24.3892768611
1991-10-28,22.6644257233,22.2560977294,22.327121918,22.6714288821,23.8440064426,24.3114783716
1991-10-25,23.0435681423,22.4274392069,22.4139432208,22.7213567383,23.8732755706,24.3279572428
1991-10-24,19.5733478565,20.4963924741,21.4675735563,22.2591619249,23.6987637278,24.2426985544
1991-10-23,21.1846321421,21.4460918469,21.972372477,22.5250035799,23.8160228742,24.303390733
1991-10-22,21.9514986255,21.8832661675,22.2079795169,22.65278143,23.8771957487,24.335869253
1991-10-21,21.2978830295,21.5235383482,22.0450399053,22.5811204488,23.8585386865,24.328397787
1991-10-18,20.6975573417,21.2171665438,21.9162660239,22.5282137912,23.8477638968,24.3249043914
1991-10-17,20.8971815481,21.3685970892,22.0189707595,22.5914100294,23.883488908,24.3446434872
1991-10-16,22.2659787093,22.1493135133,22.4279083416,22.8053779088,23.9789386181,24.3941210162
1991-10-15,23.3530523569,22.7284229727,22.7229250086,22.959021907,24.0494521813,24.4309712006
1991-10-14,21.3458296426,21.5891248871,22.1646770497,22.687486996,23.950250994,24.3829991413
1991-10-11,21.0913418953,21.471551961,22.1305822354,22.681173602,23.9578835321,24.388542224
1991-10-10,21.7361637254,21.8525146244,22.3440753879,22.7979649879,24.0145733597,24.4185564213
1991-10-09,20.0648042985,20.9568908431,21.9254662201,22.5999440786,23.9456141096,24.3857650643
1991-10-08,20.7055434214,21.3782984134,22.1714036168,22.7352964842,24.0102375161,24.4197761467
1991-10-07,19.2140885631,20.6264899478,21.8355425399,22.5804539889,23.9589141226,24.3958073136
1991-10-04,20.5085637267,21.4453641102,22.2859728477,22.8184429584,24.064608212,24.4502995273
1991-10-03,20.2637273769,21.3908111193,22.2935635762,22.8329569575,24.0803881976,24.4597195655
1991-10-02,21.6735315887,22.2483787126,22.7504437221,23.069986391,24.1846483438,24.5132655357
1991-10-01,21.330997987,22.1107436053,22.7035230577,23.0532184393,24.1869346759,24.5157235138
1991-09-30,20.1357669081,21.5283055724,22.4424423662,22.9310612361,24.1474723038,24.4973496601
1991-09-27,20.6028079709,21.8973310368,22.6605012383,23.048860453,24.204078507,24.5269983562
1991-09-26,21.7263168895,22.6137752899,23.0425625133,23.2458071288,24.2916614669,24.5719963456
1991-09-25,21.7765194878,22.7149232307,23.1096058812,23.2830961617,24.3148876634,24.5847097578
1991-09-24,23.0344455629,23.4745001666,23.4977530601,23.478714266,24.4009510182,24.6287366506
1991-09-23,23.3166679572,23.6640418471,23.5915388992,23.5247488976,24.4266614681,24.6424790821
1991-09-20,23.5038476429,23.7943786677,23.652418038,23.5535317036,24.445349512,24.652669379
1991-09-19,22.9813626649,23.53557689,23.5198636722,23.4859262835,24.4256334439,24.6436620418
1991-09-18,23.316956921,23.7635416309,23.630878516,23.5401874205,24.4547549976,24.6590675009
1991-09-17,22.9657195242,23.6105034334,23.5505062105,23.4985750452,24.4455562426,24.6552962284
1991-09-16,23.0989071434,23.7363787196,23.6097105456,23.5268290865,24.4643960518,24.6655378966
1991-09-13,21.5602774731,22.9560769462,23.2223517924,23.3334316943,24.395033771,24.6317324373
1991-09-12,21.5541663151,23.0690833584,23.2885702329,23.3684505164,24.4174838415,24.6438836695
1991-09-11,22.3624995944,23.6331736382,23.5738179975,23.5112474966,24.4826845149,24.677326089
1991-09-10,22.2490379935,23.6776047748,23.5931575076,23.5195555268,24.4937904146,24.6836480373
1991-09-09,22.3642746079,23.8590718393,23.6785925079,23.5603546283,24.517836924,24.6964081496
1991-09-06,23.5895476245,24.6473278259,24.0573105694,23.7454122976,24.5991046905,24.7376763186
1991-09-05,25.9110164898,25.9929384781,24.6923028376,24.0534004248,24.7284147683,24.8027571856
1991-09-04,26.4819421036,26.3090166846,24.794029484,24.0908428577,24.7487233206,24.8131890781
1991-09-03,28.0022408888,27.1181014083,25.128479667,24.2421730164,24.8141749136,24.8461076716
1991-09-02,26.9718164102,26.4862765257,24.7378053677,24.0309037844,24.734770696,24.8066131132
1991-08-30,29.1213266271,27.6101329028,25.2168994644,24.2537503255,24.8290258823,24.8539342078
1991-08-29,30.739992262,28.3609773114,25.4869769935,24.3679675038,24.8790582187,24.8790000764
1991-08-28,33.4230679947,29.616058754,25.9844046259,24.5915628069,24.9720627024,24.9254088943
1991-08-27,34.1958476861,29.7173969835,25.8858088964,24.5146246818,24.9445290695,24.9114826775
1991-08-23,35.9182857917,30.2771800655,26.0035970146,24.5452231602,24.9601477769,24.9191439307
1991-08-22,35.505714375,29.5836117376,25.4894581172,24.2612882746,24.8505907309,24.8643108402
1991-08-21,32.6296704327,27.5322460491,24.3175992648,23.6564658155,24.6148525039,24.7467329278
1991-08-20,32.7880812686,27.1932665532,24.0203584185,23.4959903774,24.5587469015,24.7192649235
1991-08-19,18.5554783868,19.0177054326,19.8864954968,21.4393437183,23.7495802099,24.3161357248
1991-08-16,18.594782754,19.0775142186,19.9512504151,21.5027648036,23.7933519385,24.3402484932
1991-08-15,19.5016724085,19.6089737369,20.2472198198,21.680598436,23.882455167,24.3869027958
1991-08-14,18.3942373944,19.0180548816,19.9838410369,21.5791963842,23.8598242848,24.3776318651
1991-08-13,18.8395046858,19.3112261217,20.1668549568,21.7020084323,23.9269714678,24.4132135559
1991-08-12,19.5994284836,19.7621616319,20.422644955,21.8596247643,24.0075093912,24.4553506844
1991-08-09,17.8608790196,18.8340084345,19.9949978103,21.6769909211,23.9521480209,24.4295204266
1991-08-08,18.7317834841,19.3868424707,20.3131609862,21.8684452832,24.0465427841,24.4785365406
1991-08-07,17.8135963278,18.9440793433,20.1341063326,21.8112421576,24.0412941317,24.4776489115
1991-08-06,18.6156880706,19.4727526219,20.4416208768,21.9973278577,24.1331920766,24.5252547187
1991-08-05,18.3104093122,19.3788153404,20.4351564228,22.0255567034,24.1615711294,24.5409872026
1991-08-02,18.1120107448,19.3603832854,20.46924444,22.0745578489,24.1982102549,24.5607907585
1991-08-01,19.4215508594,20.1737485592,20.9128870702,22.3265691186,24.3154649558,24.6207538477
1991-07-31,20.055635607,20.5798942725,21.1419845017,22.4685200098,24.3878783289,24.6581115786
1991-07-30,21.0334257004,21.1532187952,21.4457389711,22.6456618282,24.4737247412,24.7020318655
1991-07-29,20.4693373466,20.8576536948,21.3129119904,22.604160047,24.4719072692,24.7020400092
1991-07-26,20.772312323,21.054124836,21.4277247247,22.6870723712,24.5198743959,24.726897885
1991-07-25,21.8603603727,21.6669685724,21.7431420604,22.8686293888,24.6067810175,24.7710938685
1991-07-24,23.7158004301,22.6558826201,22.2306172465,23.1326421037,24.7257109856,24.8310982528
1991-07-23,21.7951543424,21.5272061718,21.6604383586,22.8686550755,24.6335480216,24.7855315123
1991-07-22,20.7790242412,20.9544733527,21.38535421,22.7569107336,24.6032953953,24.7710446646
1991-07-19,21.4834895091,21.3506794655,21.5970013206,22.8893735767,24.6707917438,24.8053975491
1991-07-18,22.5732571259,21.9299027543,21.8907564765,23.0608760732,24.753288063,24.8471025493
1991-07-17,23.5229889914,22.3907279838,22.1148689858,23.1954392262,24.8203827463,24.8809586717
1991-07-16,22.7265257594,21.8649553158,21.8460881281,23.0842359782,24.7892211619,24.8656518928
1991-07-15,20.7613758762,20.7287015921,21.2887856027,22.8334124626,24.7031908098,24.8230292551
1991-07-12,21.5708183187,21.1644267247,21.5250625661,22.9815622093,24.7771120211,24.8603961058
1991-07-11,21.9047903677,21.3114622851,21.6117998137,23.0539170014,24.8203016759,24.882281461
1991-07-10,21.3209119627,20.9457508089,21.4449344999,23.0004607792,24.8132358259,24.879004032
1991-07-09,20.9548984185,20.716230043,21.3528910101,22.9863286738,24.8221774791,24.883729499
1991-07-08,20.7633443291,20.5925825465,21.318315133,23.0022141015,24.8432391456,24.8944859299
1991-07-05,21.6961665336,21.0836310921,21.5884504445,23.1699355985,24.924710946,24.9353455929
1991-07-04,21.557115231,20.9572670164,21.5471627076,23.181449449,24.9433833231,24.9447056955
1991-07-03,22.4120560358,21.3703726011,21.773577512,23.3265292358,25.0152177273,24.9805562193
1991-07-02,23.2754492721,21.7512369846,21.9765806757,23.4583783113,25.0812034118,25.0133440198
1991-07-01,22.2562876216,21.0721733999,21.6531758053,23.3282445398,25.0424982184,24.9937582243
1991-06-28,19.8649472557,19.6781878499,20.9941217566,23.0358858437,24.9400283245,24.942430602
1991-06-27,20.2903237566,19.8930368374,21.1530655018,23.1558027294,25.0030004396,24.9738631895
1991-06-26,18.8734504884,19.0924565739,20.8123742977,23.027637128,24.9668799612,24.9557223606
1991-06-25,18.8078274866,19.0751612884,20.8741038609,23.1029429285,25.0123970693,24.9783905865
1991-06-24,17.1321086384,18.1897580624,20.5138632022,22.9696690483,24.9747456401,24.9594663003
1991-06-21,17.9216638135,18.7055712343,20.8613678227,23.191278524,25.0789604646,25.011408049
1991-06-20,17.7711505541,18.6893688371,20.9414236522,23.2779710195,25.1285906691,25.0359026704
1991-06-19,15.6897891009,17.6384829069,20.5186246176,23.1159098279,25.0790211162,25.0107960679
1991-06-18,15.8112951164,17.8666898158,20.7479562346,23.2818878043,25.160780322,25.0513203007
1991-06-17,17.4130328266,18.9055806338,21.3744034279,23.6431380629,25.3195014491,25.1300831075
1991-06-14,18.661191723,19.7060456866,21.8672362208,23.9328984278,25.4481721434,25.1935303344
1991-06-13,19.6090673727,20.3065494938,22.2495723931,24.1638660728,25.5521735261,25.2444062074
1991-06-12,19.1489238915,20.1154286183,22.2352692255,24.1954593268,25.5758857633,25.2550050299
1991-06-11,17.3102967979,19.2000476698,21.8734434796,24.0559736567,25.5315153678,25.2315781964
1991-06-10,18.2349578438,19.8583849756,22.3050126012,24.3136700942,25.6458247282,25.2874161851
1991-06-07,17.978797512,19.854917057,22.4031763808,24.4028351466,25.6919759308,25.3090090356
1991-06-06,19.2832278985,20.7178268117,22.9298366413,24.7039025233,25.8220319624,25.3723717972
1991-06-05,19.4191091136,20.910979046,23.1147279328,24.8312540894,25.881646677,25.4003171752
1991-06-04,19.6220489773,21.1452272998,23.3194107055,24.9672390205,25.9441498631,25.4295769635
1991-06-03,18.7485180507,20.7989962415,23.2385703262,24.9605165765,25.9493237576,25.43009631
1991-05-31,19.0944439047,21.1572459283,23.5136140129,25.1314361033,26.0252219404,25.4658882792
1991-05-30,20.3243583515,21.9953497556,24.0202921359,25.4148994589,26.1451032411,25.5234669897
1991-05-29,21.3281057902,22.6782955686,24.437446917,25.6495438924,26.2442606969,25.5704548334
1991-05-28,22.855506681,23.6181535327,24.9695876075,25.937413466,26.3634917065,25.6272502435
1991-05-24,22.8794307858,23.6946663271,25.0622238363,26.0028157582,26.3929173427,25.6389827094
1991-05-23,23.5224201375,24.110888521,25.3219064419,26.1503473897,26.4547078434,25.6667942634
1991-05-22,22.7874078509,23.7617958977,25.2003516028,26.1069200643,26.4398862197,25.6562403326
1991-05-21,23.816239828,24.4002788892,25.5717945254,26.3090800656,26.5229375146,25.694541897
1991-05-20,25.29566134,25.25030213,26.035949404,26.5537079457,26.6219169324,25.7406122052
1991-05-17,24.7411477,24.9461606408,25.9190493796,26.5063081062,26.6036190764,25.7279493283
1991-05-16,24.4705550385,24.8166740275,25.8953371094,26.5064355427,26.6044513582,25.7248549368
1991-05-15,25.6967942751,25.5097301965,26.2788202567,26.7085857557,26.6856116101,25.7618283033
1991-05-14,25.0501472406,25.1438743795,26.1310170019,26.6441127406,26.6597932294,25.7452424448
1991-05-13,23.073246816,24.0808639112,25.6506503489,26.4167210788,26.5695104441,25.6965259817
1991-05-10,21.6229770954,23.3792692371,25.371085057,26.2938265552,26.5218759898,25.6692575487
1991-05-09,22.1034351101,23.7858750069,25.6515375083,26.4512775967,26.5863087287,25.6979920479
1991-05-08,22.6270405116,24.2096979241,25.9352737332,26.6078690633,26.6496525739,25.7260401122
1991-05-07,23.1850467442,24.6438394178,26.2183461304,26.7615633878,26.7110955665,25.7529981888
1991-05-03,25.2289000895,25.8724927026,26.8844010745,27.102201032,26.8461244465,25.8165372597
1991-05-02,24.3564231802,25.4535337611,26.7204990776,27.0254778205,26.8135631971,25.7961626596
1991-05-01,23.7189498233,25.1996615746,26.6478663869,26.9956894937,26.80001752,25.7853256362
1991-04-30,23.8910959499,25.4163000391,26.8130854231,27.0844913016,26.8337526005,25.7980924724
1991-04-29,22.766649173,24.9343250424,26.6340276852,27.0013497117,26.7986823402,25.7764415404
1991-04-26,23.7153644303,25.6288521292,27.0435798357,27.2114779887,26.8805994675,25.8132208652
1991-04-25,25.0869589581,26.5312564733,27.5433177881,27.4622149178,26.9776323949,25.857362031
1991-04-24,24.9618757209,26.5838611794,27.6103919836,27.4937748151,26.9862880768,25.8571911373
1991-04-23,25.7252412164,27.1325162777,27.9210202278,27.6451642053,27.0424028405,25.8806668533
1991-04-22,25.1752783266,26.9518926342,27.8647353391,27.6117331792,27.0242695299,25.8669621113
1991-04-19,25.8176288384,27.447883687,28.1449286183,27.7453035464,27.072657237,25.8864689734
1991-04-18,26.9434178905,28.193540661,28.5385991741,27.9320773555,27.1415139216,25.9160740595
1991-04-17,27.1654821813,28.4180023827,28.6626236302,27.9812102313,27.1546987724,25.917741691
1991-04-16,25.6986332861,27.7278359146,28.3345674519,27.8050730643,27.0780296863,25.8745262268
1991-04-15,25.6830384071,27.8884889075,28.4380191846,27.8455795908,27.0882949849,25.8748249291
1991-04-12,26.4804289312,28.5041963164,28.7620199676,27.9939751381,27.1412130169,25.8963673136
1991-04-11,28.4004949206,29.7128793428,29.3645513949,28.2766817066,27.2467649287,25.9440481445
1991-04-10,29.50826337,30.4222859547,29.6977983906,28.4196449734,27.2953333217,25.9630623656
1991-04-09,32.0326115807,31.8658097843,30.3752595494,28.7291327506,27.4093520633,26.0146177257
1991-04-08,32.637628747,32.1796272663,30.4681272861,28.7418425032,27.4038046903,26.0062594802
1991-04-05,33.4126485542,32.5612628718,30.5851937059,28.7649100285,27.4022288243,25.9998717426
1991-04-04,33.9992098703,32.8080347778,30.6254056939,28.748039524,27.3845760438,25.9854423708
1991-04-03,33.2913960042,32.3253710093,30.2999120488,28.5490100194,27.2944923173,25.9348830216
1991-04-02,30.7208415433,30.8524852601,29.4958268263,28.1156566865,27.1121187616,25.838429647
1991-03-28,31.6163556268,31.3485256984,29.6834115947,28.1806194478,27.1298867838,25.842190888
1991-03-27,31.2650257233,31.1359028399,29.5113059455,28.0650764064,27.0755083644,25.8098950599
1991-03-26,32.3981066038,31.7388947433,29.7403388413,28.1492193641,27.1010144556,25.8175499499
1991-03-25,33.874738389,32.4838026385,30.0236179776,28.2572844017,27.1355607565,25.8296443385
1991-03-22,33.5477750642,32.1907861917,29.7796840175,28.1008659048,27.0643604413,25.78888139
1991-03-21,33.0166635356,31.7900183744,29.4849772427,27.921085418,26.9845561075,25.7439470468
1991-03-20,33.4499963873,31.9225199056,29.4557926404,27.8750467396,26.9587292489,25.7260871152
1991-03-19,31.1961496776,30.5743965644,28.6948045849,27.4664618253,26.7889198453,25.6364121136
1991-03-18,33.4570957818,31.7472629447,29.1925517108,27.6880065086,26.8715617717,25.6730309999
1991-03-15,32.9428028252,31.3262015235,28.8820436174,27.503925832,26.7918152799,25.6284339297
1991-03-14,29.9493878752,29.5700516504,27.9221270304,27.0009748387,26.5861270493,25.5211330637
1991-03-13,31.480062933,30.3675559546,28.245479154,27.1424086738,26.6390276681,25.5432618535
1991-03-12,33.5077649227,31.3731856175,28.6514170787,27.3210431925,26.70600781,25.5722929632
1991-03-11,33.7397287569,31.3209510856,28.5147402248,27.2265188126,26.6634857844,25.5465306103
1991-03-08,32.7150716426,30.5643636761,28.0296275809,26.9603878795,26.5531523369,25.4869976669
1991-03-07,34.2558518953,31.2197273158,28.2471634005,27.0464563215,26.5841013517,25.4981679982
1991-03-06,30.2182906484,28.7797045921,26.9307210903,26.3706271563,26.311684495,25.3578800944
1991-03-05,27.4826430559,27.1780133081,26.0707505226,25.9336701291,26.1374811577,25.2671301148
1991-03-04,28.9415112183,27.9428477504,26.4001689113,26.0939462933,26.2028424521,25.2962568888
1991-03-01,30.3017437134,28.5964183963,26.6573186627,26.2150361174,26.251861267,25.3170835697
1991-02-28,28.7481658232,27.612786596,26.0963928939,25.9284711905,26.1382215984,25.2566309989
1991-02-27,26.801729796,26.4638521457,25.4717558691,25.615915053,26.015637033,25.1919281171
1991-02-26,28.4943036107,27.3525064912,25.8665214148,25.8142163672,26.0976903425,25.2295711156
1991-02-25,26.6934272432,26.2818820321,25.2814814726,25.5235944756,25.9844187789,25.1695693966
1991-02-22,28.3231852806,27.1303722014,25.6562358184,25.7139701216,26.0638117009,25.2059203761
1991-02-21,27.9882907084,26.8495698849,25.4585311579,25.6172826493,26.0281796663,25.1847016201
1991-02-20,29.8172585096,27.7453673753,25.8405120215,25.8095509856,26.1079240813,25.2211132499
1991-02-19,30.4660675111,27.9241479899,25.8503288387,25.8137843389,26.1120037928,25.2195946657
1991-02-18,30.6146932821,27.792826989,25.7013626688,25.7393153356,26.0847909719,25.2024387325
1991-02-15,30.216953787,27.3422292381,25.395295839,25.5885944333,26.0276406986,25.1703843787
1991-02-14,28.9887928312,26.437415008,24.8726548528,25.3338185633,25.9298707443,25.1181614704
1991-02-13,28.9101455744,26.182199592,24.6837836223,25.2496532817,25.9011950073,25.1005989913
1991-02-12,25.8655525859,24.3057162246,23.7035298926,24.7759089036,25.7180720757,25.0060122137
1991-02-11,24.352560676,23.3561925767,23.2138780515,24.5552201945,25.6378959478,24.9631505393
1991-02-08,25.6683392415,23.9858752914,23.5164853189,24.7320933298,25.7169151923,24.9998765935
1991-02-07,21.9403914326,21.826364899,22.4396071687,24.2236507708,25.5226735473,24.9000764997
1991-02-06,22.2389131914,21.9785619739,22.5391829715,24.308977049,25.567032371,24.9197160849
1991-02-05,20.9987459901,21.2851088051,22.2224149295,24.1879462823,25.5290165667,24.8981518207
1991-02-04,21.6754761424,21.6755345389,22.4519012532,24.3412381264,25.6007355753,24.9314109462
1991-02-01,22.7486263182,22.2568290838,22.7683053859,24.5360106138,25.6882916843,24.9724186053
1991-01-31,21.709953444,21.6532315074,22.4935423405,24.4357279999,25.6576755533,24.9542719865
1991-01-30,19.065330897,20.2160007997,21.8238910074,24.1435204848,25.5513115015,24.8983772851
1991-01-29,20.029227958,20.8340008663,22.1922130894,24.3726825148,25.6537316742,24.9468677752
1991-01-28,20.433724567,21.1201676052,22.3878136236,24.5135447878,25.7200267077,24.9771157422
1991-01-25,22.1312206542,22.096848239,22.9179284654,24.8188689249,25.8511112596,25.0395490718
1991-01-24,22.3975622933,22.2382522589,23.0207010558,24.9081390042,25.8948952858,25.0581444589
1991-01-23,23.5202641846,22.8331066138,23.3439949765,25.1062832265,25.981601272,25.0980568615
1991-01-22,25.2464586745,23.7108654983,23.7947702816,25.364996019,26.0914936517,25.1493516786
1991-01-21,25.5305292398,23.7367709565,23.8108833543,25.4046929083,26.1131120746,25.1563631082
1991-01-18,26.7506106613,24.2481685362,24.0643887974,25.5623634721,26.1814904848,25.1866491327
1991-01-17,20.7891661477,20.8105159142,22.3731393605,24.7555425321,25.8656791634,25.0250725761
1991-01-16,21.1259609396,20.9947255737,22.5271450487,24.8798969267,25.9240380322,25.05082437
1991-01-15,22.5299549303,21.7442860382,22.9568244385,25.1400968646,26.0358776951,25.1031322833
1991-01-14,20.7191787658,20.6979765414,22.4938376809,24.9550483164,25.9694992027,25.06627109
1991-01-11,21.0298216528,20.8644745865,22.6486881984,25.0814129289,26.0278887545,25.0917872066
1991-01-10,20.3728711378,20.4948474687,22.5404713902,25.0769970284,26.0337352506,25.0909526864
1991-01-09,18.7225436206,19.6110847577,22.1911028755,24.9553202007,25.993042361,25.0668683284
1991-01-08,18.8644734084,19.7620084876,22.3703315643,25.099872124,26.0588499302,25.0959940532
1991-01-07,18.6743923943,19.7338425282,22.4629981588,25.2008796416,26.1067121786,25.1160180775
1991-01-04,18.1935296857,19.5616627389,22.4900593081,25.2695842809,26.1413042443,25.1293087311
1991-01-03,17.6079188681,19.3584679671,22.5100617289,25.3356364885,26.1745677322,25.1418510506
1991-01-02,17.147598694,19.2550069644,22.5880234321,25.4313059126,26.2193433766,25.1600548625
1990-12-31,16.7395369546,19.2095908781,22.7018203069,25.5450696684,26.2709043676,25.1815380483
1990-12-28,17.7148503322,19.9437234512,23.2039354214,25.8510306718,26.3983815111,25.2407826898
1990-12-27,18.5786734602,20.5973670722,23.6571572754,26.1288292712,26.513227949,25.2934511575
1990-12-24,19.6215463003,21.3304809949,24.1411228784,26.4183005696,26.6314064867,25.347533126
1990-12-21,20.7940918849,22.1080210778,24.6366789143,26.709579369,26.748927824,25.4010302528
1990-12-20,19.4393367903,21.4836895009,24.4340943802,26.651187033,26.7260276458,25.3842007147
1990-12-19,19.7684655272,21.8323302926,24.7252819059,26.8400999024,26.8017387113,25.4166023208
1990-12-18,20.886690993,22.6100244837,25.2242730041,27.1297988903,26.9166121146,25.46837227
1990-12-17,21.5307972996,23.102526524,25.5722025145,27.3405018982,26.998673256,25.5035160466
1990-12-14,22.0739968841,23.5277370677,25.8812720049,27.5291989062,27.0709517561,25.5335902592
1990-12-13,21.7623040971,23.48004849,25.9539769847,27.5984756518,27.0948148224,25.539336112
1990-12-12,22.7565047274,24.1617191975,26.3888331881,27.8469297054,27.1895522909,25.5803755353
1990-12-11,22.7805823778,24.2918624639,26.5434794407,27.9529282853,27.2264161647,25.5923209282
1990-12-10,24.0699027436,25.1161843359,27.0391316628,28.2267248163,27.3294395877,25.6371799299
1990-12-07,25.1421954734,25.7841996973,27.4448105061,28.4515071358,27.4116037611,25.6713970839
1990-12-06,23.2256101616,24.799549672,27.0303129758,28.2666890982,27.3297692531,25.6235870522
1990-12-05,24.5218578788,25.632845478,27.5295094238,28.5387434234,27.43040997,25.6669681626
1990-12-04,25.0790667832,26.0272492679,27.8001016451,28.6930614723,27.4828630622,25.6860742475
1990-12-03,25.8296924421,26.5128533735,28.1103098755,28.8646384718,27.5413599542,25.708062521
1990-11-30,26.7727220486,27.0805911547,28.4535878297,29.0497826833,27.6043427651,25.7321429319
1990-11-29,28.4146792869,27.9956404176,28.9578159043,29.3113944547,27.6967471247,25.7707487152
1990-11-28,29.4323222541,28.5119437857,29.2499716555,29.4631397972,27.7441105554,25.7866635397
1990-11-27,31.4065256778,29.5046057678,29.7662970292,29.7230012073,27.8336214835,25.8234838344
1990-11-26,29.6536834744,28.3966562485,29.2343091529,29.4588194135,27.7134096079,25.7554416855
1990-11-23,26.9850193935,26.8463776025,28.5091789142,29.1044521289,27.5584972353,25.6702931552
1990-11-22,25.3365608387,25.9419090694,28.1340433597,28.9308046972,27.4770393818,25.6220778973
1990-11-21,23.2498778908,24.8620681585,27.694616558,28.7294068122,27.3852886941,25.5688597726
1990-11-20,22.4575514124,24.567240505,27.6658253971,28.7360614953,27.3771384024,25.5575125172
1990-11-19,20.112559322,23.4728438805,27.2562672501,28.5549718286,27.2942238515,25.5088452327
1990-11-16,20.3914146023,23.9039142038,27.6218291787,28.7621429766,27.3664666133,25.5377384
1990-11-15,20.9439399258,24.4959070542,28.0635364921,29.0038024307,27.4513378311,25.5727593956
1990-11-14,21.4737768374,25.0788993087,28.4947012469,29.2362024798,27.5312682554,25.6051151446
1990-11-13,21.8082040432,25.5604742511,28.8699951753,29.436933843,27.5973828599,25.6303861472
1990-11-12,23.4248508191,26.7488471053,29.5871378355,29.8033365469,27.7282855335,25.6878225646
1990-11-09,24.3671355604,27.5362510308,30.0886536655,30.0559292044,27.8120468631,25.721441092
1990-11-08,23.8543871851,27.5226052833,30.1861497335,30.1035237338,27.8129468379,25.7135109961
1990-11-07,25.2935236752,28.6078223903,30.826400743,30.4187464355,27.9198781378,25.758454928
1990-11-06,25.9694503944,29.2501409228,31.2315599571,30.6110443433,27.9762627011,25.7779276932
1990-11-05,26.9647504551,30.0626526664,31.710399139,30.8355098856,28.0443451325,25.8030897281
1990-11-02,27.8054812943,30.7762070552,32.1271501242,31.0241060449,28.0969101536,25.8203365807
1990-11-01,28.2986322627,31.2908909765,32.4343807416,31.153885965,28.1249977854,25.8252277093
1990-10-31,28.3445756877,31.5651318912,32.6153758739,31.217600833,28.1260017836,25.8165111871
1990-10-30,28.3668181012,31.8455595488,32.7955952973,31.278562466,28.1254074205,25.8069581257
